"Gene ID","Sequence Level","Is Top Level","Genomic Sequence","lc_project_id","Location","organismAbbrev","start","end","is_reversed","start_context","end_context"
"cgd2_2550","chromosome","1","CM000430","cryptodb","509271 - 514880 (+)","cparIowaII","509271","514880","+","504271","519880"
"cgd2_2560","chromosome","1","CM000430","cryptodb","515739 - 518714 (-)","cparIowaII","515739","518714","-","510739","523714"
"cgd2_2570","chromosome","1","CM000430","cryptodb","519031 - 519829 (-)","cparIowaII","519031","519829","-","514031","524829"
"cgd2_2580","chromosome","1","CM000430","cryptodb","520249 - 527208 (+)","cparIowaII","520249","527208","+","515249","532208"
"cgd2_2590","chromosome","1","CM000430","cryptodb","524415 - 524798 (-)","cparIowaII","524415","524798","-","519415","529798"
"cgd2_260","chromosome","1","CM000430","cryptodb","61838 - 62874 (+)","cparIowaII","61838","62874","+","56838","67874"
"cgd2_2600","chromosome","1","CM000430","cryptodb","527249 - 528740 (-)","cparIowaII","527249","528740","-","522249","533740"
"cgd2_2610","chromosome","1","CM000430","cryptodb","528824 - 536662 (-)","cparIowaII","528824","536662","-","523824","541662"
"cgd2_2620","chromosome","1","CM000430","cryptodb","537132 - 538931 (+)","cparIowaII","537132","538931","+","532132","543931"
"cgd2_2630","chromosome","1","CM000430","cryptodb","539194 - 541164 (+)","cparIowaII","539194","541164","+","534194","546164"
"cgd2_2640","chromosome","1","CM000430","cryptodb","541558 - 542115 (+)","cparIowaII","541558","542115","+","536558","547115"
"cgd2_2650","chromosome","1","CM000430","cryptodb","542578 - 543834 (+)","cparIowaII","542578","543834","+","537578","548834"
"cgd2_2660","chromosome","1","CM000430","cryptodb","544067 - 545359 (+)","cparIowaII","544067","545359","+","539067","550359"
"cgd2_2670","chromosome","1","CM000430","cryptodb","545894 - 547138 (+)","cparIowaII","545894","547138","+","540894","552138"
"cgd2_2680","chromosome","1","CM000430","cryptodb","547348 - 551652 (-)","cparIowaII","547348","551652","-","542348","556652"
"cgd2_2690","chromosome","1","CM000430","cryptodb","552235 - 552852 (+)","cparIowaII","552235","552852","+","547235","557852"
"cgd2_270","chromosome","1","CM000430","cryptodb","62987 - 65067 (+)","cparIowaII","62987","65067","+","57987","70067"
"cgd2_2700","chromosome","1","CM000430","cryptodb","553406 - 554893 (+)","cparIowaII","553406","554893","+","548406","559893"
"cgd2_2710","chromosome","1","CM000430","cryptodb","555033 - 556685 (-)","cparIowaII","555033","556685","-","550033","561685"
"cgd2_2720","chromosome","1","CM000430","cryptodb","557113 - 560124 (+)","cparIowaII","557113","560124","+","552113","565124"
"cgd2_2730","chromosome","1","CM000430","cryptodb","560922 - 564410 (-)","cparIowaII","560922","564410","-","555922","569410"
"cgd2_2740","chromosome","1","CM000430","cryptodb","564734 - 566614 (+)","cparIowaII","564734","566614","+","559734","571614"
"cgd2_2750","chromosome","1","CM000430","cryptodb","566716 - 570765 (-)","cparIowaII","566716","570765","-","561716","575765"
"cgd2_2760","chromosome","1","CM000430","cryptodb","571009 - 573281 (+)","cparIowaII","571009","573281","+","566009","578281"
"cgd2_2770","chromosome","1","CM000430","cryptodb","573430 - 579984 (-)","cparIowaII","573430","579984","-","568430","584984"
"cgd2_2780","chromosome","1","CM000430","cryptodb","580496 - 581617 (+)","cparIowaII","580496","581617","+","575496","586617"
"cgd2_2790","chromosome","1","CM000430","cryptodb","581692 - 582790 (-)","cparIowaII","581692","582790","-","576692","587790"
"cgd2_280","chromosome","1","CM000430","cryptodb","65281 - 65898 (+)","cparIowaII","65281","65898","+","60281","70898"
"cgd2_2800","chromosome","1","CM000430","cryptodb","583013 - 583855 (-)","cparIowaII","583013","583855","-","578013","588855"
"cgd2_2810","chromosome","1","CM000430","cryptodb","583983 - 584675 (-)","cparIowaII","583983","584675","-","578983","589675"
"cgd2_2820","chromosome","1","CM000430","cryptodb","584979 - 585560 (+)","cparIowaII","584979","585560","+","579979","590560"
"cgd2_2830","chromosome","1","CM000430","cryptodb","585705 - 586625 (-)","cparIowaII","585705","586625","-","580705","591625"
"cgd2_2840","chromosome","1","CM000430","cryptodb","586780 - 590112 (-)","cparIowaII","586780","590112","-","581780","595112"
"cgd2_2850","chromosome","1","CM000430","cryptodb","590438 - 590992 (-)","cparIowaII","590438","590992","-","585438","595992"
"cgd2_2860","chromosome","1","CM000430","cryptodb","591373 - 591942 (+)","cparIowaII","591373","591942","+","586373","596942"
"cgd2_2870","chromosome","1","CM000430","cryptodb","592280 - 592486 (+)","cparIowaII","592280","592486","+","587280","597486"
"cgd2_2880","chromosome","1","CM000430","cryptodb","592705 - 593826 (-)","cparIowaII","592705","593826","-","587705","598826"
"cgd2_2890","chromosome","1","CM000430","cryptodb","593980 - 594876 (+)","cparIowaII","593980","594876","+","588980","599876"
"cgd2_290","chromosome","1","CM000430","cryptodb","65937 - 67488 (-)","cparIowaII","65937","67488","-","60937","72488"
"cgd2_2900","chromosome","1","CM000430","cryptodb","594996 - 595511 (-)","cparIowaII","594996","595511","-","589996","600511"
"cgd2_2910","chromosome","1","CM000430","cryptodb","595912 - 599580 (+)","cparIowaII","595912","599580","+","590912","604580"
"cgd2_2920","chromosome","1","CM000430","cryptodb","599661 - 600763 (+)","cparIowaII","599661","600763","+","594661","605763"
"cgd2_2930","chromosome","1","CM000430","cryptodb","600944 - 602592 (-)","cparIowaII","600944","602592","-","595944","607592"
"cgd2_2940","chromosome","1","CM000430","cryptodb","603043 - 607997 (-)","cparIowaII","603043","607997","-","598043","612997"
"cgd2_2950","chromosome","1","CM000430","cryptodb","608173 - 615061 (-)","cparIowaII","608173","615061","-","603173","620061"
"cgd2_2960","chromosome","1","CM000430","cryptodb","615324 - 616901 (+)","cparIowaII","615324","616901","+","610324","621901"
"cgd2_2970","chromosome","1","CM000430","cryptodb","617076 - 617665 (-)","cparIowaII","617076","617665","-","612076","622665"
"cgd2_2980","chromosome","1","CM000430","cryptodb","617862 - 621164 (+)","cparIowaII","617862","621164","+","612862","626164"
"cgd2_30","chromosome","1","CM000430","cryptodb","6254 - 7765 (+)","cparIowaII","6254","7765","+","1254","12765"
"cgd2_300","chromosome","1","CM000430","cryptodb","67790 - 71536 (+)","cparIowaII","67790","71536","+","62790","76536"
"cgd2_3000","chromosome","1","CM000430","cryptodb","622764 - 623198 (+)","cparIowaII","622764","623198","+","617764","628198"
"cgd2_3010","chromosome","1","CM000430","cryptodb","623601 - 625844 (-)","cparIowaII","623601","625844","-","618601","630844"
"cgd2_3020","chromosome","1","CM000430","cryptodb","626110 - 626637 (+)","cparIowaII","626110","626637","+","621110","631637"
"cgd2_3030","chromosome","1","CM000430","cryptodb","627100 - 629214 (+)","cparIowaII","627100","629214","+","622100","634214"
"cgd2_3040","chromosome","1","CM000430","cryptodb","629335 - 629829 (-)","cparIowaII","629335","629829","-","624335","634829"
"cgd2_3050","chromosome","1","CM000430","cryptodb","631250 - 631678 (+)","cparIowaII","631250","631678","+","626250","636678"
"cgd2_3060","chromosome","1","CM000430","cryptodb","631731 - 632515 (-)","cparIowaII","631731","632515","-","626731","637515"
"cgd2_3070","chromosome","1","CM000430","cryptodb","633136 - 633684 (-)","cparIowaII","633136","633684","-","628136","638684"
"cgd2_3080","chromosome","1","CM000430","cryptodb","634689 - 636032 (+)","cparIowaII","634689","636032","+","629689","641032"
"cgd2_3090","chromosome","1","CM000430","cryptodb","636206 - 638664 (+)","cparIowaII","636206","638664","+","631206","643664"
"cgd2_310","chromosome","1","CM000430","cryptodb","72412 - 73761 (+)","cparIowaII","72412","73761","+","67412","78761"
"cgd2_3100","chromosome","1","CM000430","cryptodb","638911 - 640609 (+)","cparIowaII","638911","640609","+","633911","645609"
"cgd2_3110","chromosome","1","CM000430","cryptodb","641572 - 644694 (-)","cparIowaII","641572","644694","-","636572","649694"
"cgd2_3120","chromosome","1","CM000430","cryptodb","645419 - 647476 (+)","cparIowaII","645419","647476","+","640419","652476"
"cgd2_3130","chromosome","1","CM000430","cryptodb","647674 - 648933 (-)","cparIowaII","647674","648933","-","642674","653933"
"cgd2_3140","chromosome","1","CM000430","cryptodb","649710 - 652043 (-)","cparIowaII","649710","652043","-","644710","657043"
"cgd2_3150","chromosome","1","CM000430","cryptodb","652736 - 654712 (+)","cparIowaII","652736","654712","+","647736","659712"
"cgd2_3160","chromosome","1","CM000430","cryptodb","654726 - 655481 (-)","cparIowaII","654726","655481","-","649726","660481"
"cgd2_3170","chromosome","1","CM000430","cryptodb","656497 - 658533 (-)","cparIowaII","656497","658533","-","651497","663533"
"cgd2_3180","chromosome","1","CM000430","cryptodb","659091 - 660574 (-)","cparIowaII","659091","660574","-","654091","665574"
"cgd2_3190","chromosome","1","CM000430","cryptodb","661149 - 662862 (-)","cparIowaII","661149","662862","-","656149","667862"
"cgd2_320","chromosome","1","CM000430","cryptodb","73993 - 74473 (-)","cparIowaII","73993","74473","-","68993","79473"
"cgd2_3200","chromosome","1","CM000430","cryptodb","663112 - 664815 (+)","cparIowaII","663112","664815","+","658112","669815"
"cgd2_3210","chromosome","1","CM000430","cryptodb","665062 - 666453 (-)","cparIowaII","665062","666453","-","660062","671453"
"cgd2_3220","chromosome","1","CM000430","cryptodb","667153 - 669265 (+)","cparIowaII","667153","669265","+","662153","674265"
"cgd2_3230","chromosome","1","CM000430","cryptodb","669753 - 671558 (+)","cparIowaII","669753","671558","+","664753","676558"
"cgd2_3240","chromosome","1","CM000430","cryptodb","672467 - 673720 (+)","cparIowaII","672467","673720","+","667467","678720"
"cgd2_3250","chromosome","1","CM000430","cryptodb","674080 - 677342 (+)","cparIowaII","674080","677342","+","669080","682342"
"cgd2_3260","chromosome","1","CM000430","cryptodb","678135 - 679841 (+)","cparIowaII","678135","679841","+","673135","684841"
"cgd2_3270","chromosome","1","CM000430","cryptodb","680052 - 682064 (+)","cparIowaII","680052","682064","+","675052","687064"
"cgd2_3280","chromosome","1","CM000430","cryptodb","683032 - 683406 (-)","cparIowaII","683032","683406","-","678032","688406"
"cgd2_3290","chromosome","1","CM000430","cryptodb","683559 - 685259 (+)","cparIowaII","683559","685259","+","678559","690259"
"cgd2_330","chromosome","1","CM000430","cryptodb","74688 - 76295 (+)","cparIowaII","74688","76295","+","69688","81295"
"cgd2_3300","chromosome","1","CM000430","cryptodb","686449 - 688161 (-)","cparIowaII","686449","688161","-","681449","693161"
"cgd2_3310","chromosome","1","CM000430","cryptodb","688488 - 691277 (-)","cparIowaII","688488","691277","-","683488","696277"
"cgd2_3320","chromosome","1","CM000430","cryptodb","691625 - 694084 (-)","cparIowaII","691625","694084","-","686625","699084"
"cgd2_3330","chromosome","1","CM000430","cryptodb","695197 - 697980 (-)","cparIowaII","695197","697980","-","690197","702980"
"cgd2_3340","chromosome","1","CM000430","cryptodb","698800 - 701121 (+)","cparIowaII","698800","701121","+","693800","706121"
"cgd2_3350","chromosome","1","CM000430","cryptodb","701970 - 703153 (+)","cparIowaII","701970","703153","+","696970","708153"
"cgd2_3360","chromosome","1","CM000430","cryptodb","703579 - 706602 (-)","cparIowaII","703579","706602","-","698579","711602"
"cgd2_3370","chromosome","1","CM000430","cryptodb","707314 - 708311 (-)","cparIowaII","707314","708311","-","702314","713311"
"cgd2_3380","chromosome","1","CM000430","cryptodb","708853 - 710412 (+)","cparIowaII","708853","710412","+","703853","715412"
"cgd2_3390","chromosome","1","CM000430","cryptodb","710704 - 711198 (+)","cparIowaII","710704","711198","+","705704","716198"
"cgd2_340","chromosome","1","CM000430","cryptodb","76810 - 80520 (+)","cparIowaII","76810","80520","+","71810","85520"
"cgd2_3400","chromosome","1","CM000430","cryptodb","711355 - 714617 (-)","cparIowaII","711355","714617","-","706355","719617"
"cgd2_3403","chromosome","1","CM000430","cryptodb","711370 - 711772 (+)","cparIowaII","711370","711772","+","706370","716772"
"cgd2_3410","chromosome","1","CM000430","cryptodb","715000 - 715548 (-)","cparIowaII","715000","715548","-","710000","720548"
"cgd2_3420","chromosome","1","CM000430","cryptodb","715973 - 717225 (-)","cparIowaII","715973","717225","-","710973","722225"
"cgd2_3430","chromosome","1","CM000430","cryptodb","717649 - 720849 (+)","cparIowaII","717649","720849","+","712649","725849"
"cgd2_3440","chromosome","1","CM000430","cryptodb","720873 - 725780 (-)","cparIowaII","720873","725780","-","715873","730780"
"cgd2_3450","chromosome","1","CM000430","cryptodb","726677 - 727831 (+)","cparIowaII","726677","727831","+","721677","732831"
"cgd2_3460","chromosome","1","CM000430","cryptodb","728025 - 730605 (+)","cparIowaII","728025","730605","+","723025","735605"
"cgd2_3470","chromosome","1","CM000430","cryptodb","730559 - 731620 (-)","cparIowaII","730559","731620","-","725559","736620"
"cgd2_3480","chromosome","1","CM000430","cryptodb","731972 - 734248 (+)","cparIowaII","731972","734248","+","726972","739248"
"cgd2_3490","chromosome","1","CM000430","cryptodb","734529 - 738458 (+)","cparIowaII","734529","738458","+","729529","743458"
"cgd2_350","chromosome","1","CM000430","cryptodb","80767 - 80934 (-)","cparIowaII","80767","80934","-","75767","85934"
"cgd2_3500","chromosome","1","CM000430","cryptodb","739128 - 741242 (-)","cparIowaII","739128","741242","-","734128","746242"
"cgd2_3510","chromosome","1","CM000430","cryptodb","742043 - 743851 (+)","cparIowaII","742043","743851","+","737043","748851"
"cgd2_3520","chromosome","1","CM000430","cryptodb","743878 - 744825 (-)","cparIowaII","743878","744825","-","738878","749825"
"cgd2_3530","chromosome","1","CM000430","cryptodb","745761 - 747386 (-)","cparIowaII","745761","747386","-","740761","752386"
"cgd2_3540","chromosome","1","CM000430","cryptodb","749112 - 756449 (+)","cparIowaII","749112","756449","+","744112","761449"
"cgd2_3550","chromosome","1","CM000430","cryptodb","756684 - 759266 (-)","cparIowaII","756684","759266","-","751684","764266"
"cgd2_3560","chromosome","1","CM000430","cryptodb","760795 - 762150 (+)","cparIowaII","760795","762150","+","755795","767150"
"cgd2_3570","chromosome","1","CM000430","cryptodb","762210 - 763769 (-)","cparIowaII","762210","763769","-","757210","768769"
"cgd2_3580","chromosome","1","CM000430","cryptodb","764173 - 765975 (-)","cparIowaII","764173","765975","-","759173","770975"
"cgd2_3585","chromosome","1","CM000430","cryptodb","767836 - 767947 (+)","cparIowaII","767836","767947","+","762836","772947"
"cgd2_3590","chromosome","1","CM000430","cryptodb","769013 - 788752 (-)","cparIowaII","769013","788752","-","764013","793752"
"cgd2_360","chromosome","1","CM000430","cryptodb","81272 - 83699 (-)","cparIowaII","81272","83699","-","76272","88699"
"cgd2_3600","chromosome","1","CM000430","cryptodb","790157 - 794560 (+)","cparIowaII","790157","794560","+","785157","799560"
"cgd2_3610","chromosome","1","CM000430","cryptodb","794592 - 795869 (-)","cparIowaII","794592","795869","-","789592","800869"
"cgd2_3620","chromosome","1","CM000430","cryptodb","796313 - 799183 (-)","cparIowaII","796313","799183","-","791313","804183"
"cgd2_3630","chromosome","1","CM000430","cryptodb","800011 - 801978 (+)","cparIowaII","800011","801978","+","795011","806978"
"cgd2_3640","chromosome","1","CM000430","cryptodb","802544 - 804205 (+)","cparIowaII","802544","804205","+","797544","809205"
"cgd2_3645","chromosome","1","CM000430","cryptodb","803970 - 804066 (-)","cparIowaII","803970","804066","-","798970","809066"
"cgd2_3650","chromosome","1","CM000430","cryptodb","804799 - 805770 (-)","cparIowaII","804799","805770","-","799799","810770"
"cgd2_3660","chromosome","1","CM000430","cryptodb","806094 - 808093 (-)","cparIowaII","806094","808093","-","801094","813093"
"cgd2_3670","chromosome","1","CM000430","cryptodb","808538 - 810731 (-)","cparIowaII","808538","810731","-","803538","815731"
"cgd2_3680","chromosome","1","CM000430","cryptodb","810985 - 813304 (-)","cparIowaII","810985","813304","-","805985","818304"
"cgd2_3690","chromosome","1","CM000430","cryptodb","813954 - 826193 (+)","cparIowaII","813954","826193","+","808954","831193"
"cgd2_370","chromosome","1","CM000430","cryptodb","84177 - 85119 (-)","cparIowaII","84177","85119","-","79177","90119"
"cgd2_3700","chromosome","1","CM000430","cryptodb","826889 - 831784 (-)","cparIowaII","826889","831784","-","821889","836784"
