"Gene ID","Name","Type","Sequence_id","Start","End","Is Reversed","Transcript ID(s)"
"cgd3_3990","cgd3_3990","CDS","CM000431","990605","992134","0","cgd3_3990-RA"
"cgd3_40","cgd3_40","CDS","CM000431","11446","12927","1","cgd3_40-RA"
"cgd3_40","cgd3_40","UTR","CM000431","12928","12974","1","cgd3_40-RA"
"cgd3_40","cgd3_40","UTR","CM000431","10839","11445","1","cgd3_40-RA"
"cgd3_400","cgd3_400","CDS","CM000431","111116","113851","0","cgd3_400-RA"
"cgd3_4000","cgd3_4000","CDS","CM000431","992374","992736","0","cgd3_4000-RA"
"cgd3_4010","cgd3_4010","CDS","CM000431","992935","993672","1","cgd3_4010-RA"
"cgd3_4020","cgd3_4020","UTR","CM000431","994856","994954","1","cgd3_4020-RA"
"cgd3_4020","cgd3_4020","CDS","CM000431","994166","994855","1","cgd3_4020-RA"
"cgd3_4030","cgd3_4030","UTR","CM000431","996307","996321","0","cgd3_4030-RA"
"cgd3_4030","cgd3_4030","CDS","CM000431","996322","997071","0","cgd3_4030-RA"
"cgd3_4040","cgd3_4040","UTR","CM000431","998450","998475","0","cgd3_4040-RA"
"cgd3_4040","cgd3_4040","CDS","CM000431","997742","998449","0","cgd3_4040-RA"
"cgd3_4040","cgd3_4040","Intron","CM000431","997585","997741","0","cgd3_4040-RA"
"cgd3_4040","cgd3_4040","CDS","CM000431","997525","997584","0","cgd3_4040-RA"
"cgd3_4040","cgd3_4040","UTR","CM000431","997518","997524","0","cgd3_4040-RA"
"cgd3_4050","cgd3_4050","UTR","CM000431","998941","998967","0","cgd3_4050-RA"
"cgd3_4050","cgd3_4050","CDS","CM000431","998968","999975","0","cgd3_4050-RA"
"cgd3_4060","cgd3_4060","CDS","CM000431","1000231","1004184","0","cgd3_4060-RA"
"cgd3_4070","cgd3_4070","UTR","CM000431","1004377","1004518","0","cgd3_4070-RA"
"cgd3_4070","cgd3_4070","UTR","CM000431","1005959","1006628","0","cgd3_4070-RA"
"cgd3_4070","cgd3_4070","CDS","CM000431","1004519","1005958","0","cgd3_4070-RA"
"cgd3_4080","cgd3_4080","CDS","CM000431","1006514","1007506","1","cgd3_4080-RA"
"cgd3_4080","cgd3_4080","UTR","CM000431","1007507","1007542","1","cgd3_4080-RA"
"cgd3_4090","cgd3_4090","CDS","CM000431","1007867","1016503","1","cgd3_4090-RA"
"cgd3_410","cgd3_410","CDS","CM000431","114509","119464","0","cgd3_410-RA"
"cgd3_4100","cgd3_4100","CDS","CM000431","1016971","1017753","0","cgd3_4100-RA"
"cgd3_4110","cgd3_4110","CDS","CM000431","1018040","1020139","0","cgd3_4110-RA"
"cgd3_4120","cgd3_4120","CDS","CM000431","1020235","1020570","1","cgd3_4120-RA"
"cgd3_4130","cgd3_4130","CDS","CM000431","1021057","1023648","0","cgd3_4130-RA"
"cgd3_4135","cgd3_4135","Exon","CM000431","1024057","1024130","1","cgd3_4135-RA"
"cgd3_4140","cgd3_4140","CDS","CM000431","1024495","1028790","1","cgd3_4140-RA"
"cgd3_4150","cgd3_4150","UTR","CM000431","1031562","1031663","1","cgd3_4150-RA"
"cgd3_4150","cgd3_4150","CDS","CM000431","1029426","1031561","1","cgd3_4150-RA"
"cgd3_4150","cgd3_4150","UTR","CM000431","1029228","1029425","1","cgd3_4150-RA"
"cgd3_4160","cgd3_4160","UTR","CM000431","1033115","1033202","0","cgd3_4160-RA"
"cgd3_4160","cgd3_4160","UTR","CM000431","1031973","1032121","0","cgd3_4160-RA"
"cgd3_4160","cgd3_4160","CDS","CM000431","1032122","1033114","0","cgd3_4160-RA"
"cgd3_4170","cgd3_4170","CDS","CM000431","1033268","1037137","1","cgd3_4170-RA"
"cgd3_4180","cgd3_4180","CDS","CM000431","1037489","1041094","1","cgd3_4180-RA"
"cgd3_4180","cgd3_4180","UTR","CM000431","1041095","1041136","1","cgd3_4180-RA"
"cgd3_4190","cgd3_4190","UTR","CM000431","1041688","1041808","1","cgd3_4190-RA"
"cgd3_4190","cgd3_4190","CDS","CM000431","1041809","1045066","1","cgd3_4190-RA"
"cgd3_4190","cgd3_4190","UTR","CM000431","1045067","1045225","1","cgd3_4190-RA"
"cgd3_420","cgd3_420","CDS","CM000431","120105","122780","0","cgd3_420-RA"
"cgd3_4200","cgd3_4200","CDS","CM000431","1045935","1049795","1","cgd3_4200-RA"
"cgd3_4200","cgd3_4200","UTR","CM000431","1045394","1045934","1","cgd3_4200-RA"
"cgd3_4200","cgd3_4200","UTR","CM000431","1049796","1050100","1","cgd3_4200-RA"
"cgd3_4210","cgd3_4210","UTR","CM000431","1054092","1054263","1","cgd3_4210-RA"
"cgd3_4210","cgd3_4210","UTR","CM000431","1050208","1050326","1","cgd3_4210-RA"
"cgd3_4210","cgd3_4210","CDS","CM000431","1050327","1054091","1","cgd3_4210-RA"
"cgd3_4220","cgd3_4220","CDS","CM000431","1054754","1058581","1","cgd3_4220-RA"
"cgd3_4220","cgd3_4220","UTR","CM000431","1054379","1054753","1","cgd3_4220-RA"
"cgd3_4220","cgd3_4220","UTR","CM000431","1058582","1058727","1","cgd3_4220-RA"
"cgd3_4230","cgd3_4230","CDS","CM000431","1059044","1060720","1","cgd3_4230-RA"
"cgd3_4240","cgd3_4240","CDS","CM000431","1061028","1064360","1","cgd3_4240-RA"
"cgd3_4240","cgd3_4240","UTR","CM000431","1064361","1064369","1","cgd3_4240-RA"
"cgd3_4250","cgd3_4250","CDS","CM000431","1064894","1068271","1","cgd3_4250-RA"
"cgd3_4250","cgd3_4250","UTR","CM000431","1068272","1068479","1","cgd3_4250-RA"
"cgd3_4250","cgd3_4250","UTR","CM000431","1064572","1064893","1","cgd3_4250-RA"
"cgd3_4260","cgd3_4260","CDS","CM000431","1068879","1072397","1","cgd3_4260-RA"
"cgd3_4270","cgd3_4270","CDS","CM000431","1072579","1076109","1","cgd3_4270-RA"
"cgd3_4280","cgd3_4280","UTR","CM000431","1076475","1076528","1","cgd3_4280-RA"
"cgd3_4280","cgd3_4280","CDS","CM000431","1076529","1080263","1","cgd3_4280-RA"
"cgd3_4280","cgd3_4280","UTR","CM000431","1080264","1080285","1","cgd3_4280-RA"
"cgd3_4290","cgd3_4290","CDS","CM000431","1080771","1085237","0","cgd3_4290-RA"
"cgd3_430","cgd3_430","CDS","CM000431","122821","136083","1","cgd3_430-RA"
"cgd3_4300","cgd3_4300","CDS","CM000431","1085422","1086090","1","cgd3_4300-RA"
"cgd3_4310","cgd3_4310","CDS","CM000431","1086170","1088425","1","cgd3_4310-RA"
"cgd3_4330","cgd3_4330","CDS","CM000431","1089953","1091017","0","cgd3_4330-RA"
"cgd3_4330","cgd3_4330","UTR","CM000431","1089908","1089952","0","cgd3_4330-RA"
"cgd3_4340","cgd3_4340","CDS","CM000431","1092199","1092810","0","cgd3_4340-RA"
"cgd3_4350","cgd3_4350","CDS","CM000431","1093174","1094793","0","cgd3_4350-RA"
"cgd3_4360","cgd3_4360","CDS","CM000431","1095212","1096489","0","cgd3_4360-RA"
"cgd3_440","cgd3_440","CDS","CM000431","136878","138215","1","cgd3_440-RA"
"cgd3_450","cgd3_450","UTR","CM000431","139340","139449","0","cgd3_450-RA"
"cgd3_450","cgd3_450","CDS","CM000431","139450","139500","0","cgd3_450-RA"
"cgd3_450","cgd3_450","Intron","CM000431","139501","139561","0","cgd3_450-RA"
"cgd3_450","cgd3_450","CDS","CM000431","139763","140827","0","cgd3_450-RA"
"cgd3_450","cgd3_450","Intron","CM000431","139679","139762","0","cgd3_450-RA"
"cgd3_450","cgd3_450","CDS","CM000431","139562","139678","0","cgd3_450-RA"
"cgd3_453","cgd3_453","UTR","CM000431","140810","140835","1","cgd3_453-RA"
"cgd3_453","cgd3_453","CDS","CM000431","141161","141249","1","cgd3_453-RA"
"cgd3_453","cgd3_453","Intron","CM000431","141100","141160","1","cgd3_453-RA"
"cgd3_453","cgd3_453","CDS","CM000431","140836","141099","1","cgd3_453-RA"
"cgd3_453","cgd3_453","UTR","CM000431","141378","141421","1","cgd3_453-RA"
"cgd3_453","cgd3_453","CDS","CM000431","141341","141377","1","cgd3_453-RA"
"cgd3_453","cgd3_453","Intron","CM000431","141250","141340","1","cgd3_453-RA"
"cgd3_460","cgd3_460","CDS","CM000431","141730","142386","0","cgd3_460-RA"
"cgd3_470","cgd3_470","CDS","CM000431","142478","144082","1","cgd3_470-RA"
"cgd3_480","cgd3_480","CDS","CM000431","144713","145813","0","cgd3_480-RA"
"cgd3_483","cgd3_483","UTR","CM000431","145951","146026","0","cgd3_483-RA"
"cgd3_483","cgd3_483","Intron","CM000431","146076","146229","0","cgd3_483-RA"
"cgd3_483","cgd3_483","UTR","CM000431","146813","146884","0","cgd3_483-RA"
"cgd3_483","cgd3_483","CDS","CM000431","146230","146543","0","cgd3_483-RA"
"cgd3_483","cgd3_483","Intron","CM000431","146544","146641","0","cgd3_483-RA"
"cgd3_483","cgd3_483","CDS","CM000431","146642","146812","0","cgd3_483-RA"
"cgd3_483","cgd3_483","CDS","CM000431","146027","146075","0","cgd3_483-RA"
"cgd3_490","cgd3_490","CDS","CM000431","147172","148470","0","cgd3_490-RA"
"cgd3_50","cgd3_50","CDS","CM000431","14255","17881","0","cgd3_50-RA"
"cgd3_500","cgd3_500","CDS","CM000431","148958","150142","0","cgd3_500-RA"
"cgd3_510","cgd3_510","CDS","CM000431","150949","152118","0","cgd3_510-RA"
"cgd3_520","cgd3_520","CDS","CM000431","152635","154686","1","cgd3_520-RA"
"cgd3_530","cgd3_530","CDS","CM000431","155559","162416","0","cgd3_530-RA"
"cgd3_540","cgd3_540","CDS","CM000431","162614","164089","1","cgd3_540-RA"
"cgd3_550","cgd3_550","CDS","CM000431","164602","166083","0","cgd3_550-RA"
"cgd3_560","cgd3_560","CDS","CM000431","166501","168153","1","cgd3_560-RA"
"cgd3_570","cgd3_570","CDS","CM000431","169085","170428","0","cgd3_570-RA"
"cgd3_580","cgd3_580","CDS","CM000431","170792","172858","0","cgd3_580-RA"
"cgd3_590","cgd3_590","CDS","CM000431","173488","177009","0","cgd3_590-RA"
"cgd3_60","cgd3_60","CDS","CM000431","17922","18671","1","cgd3_60-RA"
"cgd3_600","cgd3_600","CDS","CM000431","177562","181851","0","cgd3_600-RA"
"cgd3_605","cgd3_605","Exon","CM000431","182378","182450","1","cgd3_605-RA"
"cgd3_610","cgd3_610","CDS","CM000431","183185","184276","0","cgd3_610-RA"
"cgd3_610","cgd3_610","UTR","CM000431","182633","183184","0","cgd3_610-RA"
"cgd3_610","cgd3_610","UTR","CM000431","184277","184460","0","cgd3_610-RA"
"cgd3_620","cgd3_620","UTR","CM000431","186592","186645","0","cgd3_620-RA"
"cgd3_620","cgd3_620","CDS","CM000431","186646","187320","0","cgd3_620-RA"
"cgd3_630","cgd3_630","CDS","CM000431","186754","187701","1","cgd3_630-RA"
"cgd3_640","cgd3_640","CDS","CM000431","189397","191445","0","cgd3_640-RA"
"cgd3_640","cgd3_640","UTR","CM000431","188831","189396","0","cgd3_640-RA"
"cgd3_650","cgd3_650","UTR","CM000431","195139","195326","1","cgd3_650-RA"
"cgd3_650","cgd3_650","UTR","CM000431","191587","192546","1","cgd3_650-RA"
"cgd3_650","cgd3_650","CDS","CM000431","192547","195138","1","cgd3_650-RA"
"cgd3_660","cgd3_660","UTR","CM000431","197523","198245","1","cgd3_660-RA"
"cgd3_660","cgd3_660","CDS","CM000431","195659","197522","1","cgd3_660-RA"
"cgd3_665","cgd3_665","Exon","CM000431","198832","198951","0","cgd3_665-RA"
"cgd3_666","cgd3_666","Exon","CM000431","199405","199524","1","cgd3_666-RA"
"cgd3_667","cgd3_667","Exon","CM000431","200085","200204","1","cgd3_667-RA"
"cgd3_670","cgd3_670","CDS","CM000431","200540","202288","0","cgd3_670-RA"
"cgd3_680","cgd3_680","CDS","CM000431","202658","202971","1","cgd3_680-RA"
"cgd3_680","cgd3_680","CDS","CM000431","203026","203513","1","cgd3_680-RA"
"cgd3_680","cgd3_680","Intron","CM000431","203514","203584","1","cgd3_680-RA"
"cgd3_680","cgd3_680","CDS","CM000431","203585","203646","1","cgd3_680-RA"
"cgd3_680","cgd3_680","Intron","CM000431","203647","203707","1","cgd3_680-RA"
"cgd3_680","cgd3_680","CDS","CM000431","203708","203828","1","cgd3_680-RA"
"cgd3_680","cgd3_680","Intron","CM000431","203829","203901","1","cgd3_680-RA"
"cgd3_680","cgd3_680","CDS","CM000431","203902","204071","1","cgd3_680-RA"
"cgd3_680","cgd3_680","Intron","CM000431","204072","204127","1","cgd3_680-RA"
"cgd3_680","cgd3_680","CDS","CM000431","204128","204148","1","cgd3_680-RA"
"cgd3_680","cgd3_680","UTR","CM000431","204149","204189","1","cgd3_680-RA"
"cgd3_680","cgd3_680","Intron","CM000431","202972","203025","1","cgd3_680-RA"
"cgd3_690","cgd3_690","CDS","CM000431","204904","209664","0","cgd3_690-RA"
"cgd3_690","cgd3_690","UTR","CM000431","209665","209715","0","cgd3_690-RA"
"cgd3_690","cgd3_690","UTR","CM000431","204252","204903","0","cgd3_690-RA"
"cgd3_693","cgd3_693","UTR","CM000431","209803","210062","0","cgd3_693-RA"
"cgd3_693","cgd3_693","CDS","CM000431","210063","213200","0","cgd3_693-RA"
"cgd3_693","cgd3_693","UTR","CM000431","213201","213934","0","cgd3_693-RA"
"cgd3_70","cgd3_70","CDS","CM000431","18835","19488","0","cgd3_70-RA"
"cgd3_710","cgd3_710","CDS","CM000431","213618","217580","0","cgd3_710-RA"
"cgd3_720","cgd3_720","CDS","CM000431","218067","253157","0","cgd3_720-RA"
"cgd3_730","cgd3_730","CDS","CM000431","254389","255648","0","cgd3_730-RA"
"cgd3_740","cgd3_740","CDS","CM000431","255929","256984","1","cgd3_740-RA"
"cgd3_750","cgd3_750","CDS","CM000431","257380","257964","1","cgd3_750-RA"
"cgd3_753","cgd3_753","Intron","CM000431","260288","260347","0","cgd3_753-RA"
"cgd3_753","cgd3_753","CDS","CM000431","259934","259967","0","cgd3_753-RA"
"cgd3_753","cgd3_753","Intron","CM000431","259968","260110","0","cgd3_753-RA"
"cgd3_753","cgd3_753","CDS","CM000431","260348","260685","0","cgd3_753-RA"
"cgd3_753","cgd3_753","UTR","CM000431","259796","259933","0","cgd3_753-RA"
"cgd3_753","cgd3_753","CDS","CM000431","260111","260287","0","cgd3_753-RA"
"cgd3_760","cgd3_760","UTR","CM000431","261227","261238","1","cgd3_760-RA"
"cgd3_760","cgd3_760","CDS","CM000431","260720","261226","1","cgd3_760-RA"
"cgd3_770","cgd3_770","CDS","CM000431","261918","263036","0","cgd3_770-RA"
"cgd3_780","cgd3_780","CDS","CM000431","264173","264260","1","cgd3_780-RA"
"cgd3_780","cgd3_780","Intron","CM000431","264094","264172","1","cgd3_780-RA"
"cgd3_780","cgd3_780","CDS","CM000431","264020","264093","1","cgd3_780-RA"
"cgd3_780","cgd3_780","Intron","CM000431","263971","264019","1","cgd3_780-RA"
"cgd3_780","cgd3_780","UTR","CM000431","263186","263218","1","cgd3_780-RA"
"cgd3_780","cgd3_780","CDS","CM000431","263219","263269","1","cgd3_780-RA"
"cgd3_780","cgd3_780","Intron","CM000431","263270","263331","1","cgd3_780-RA"
"cgd3_780","cgd3_780","CDS","CM000431","263905","263970","1","cgd3_780-RA"
"cgd3_780","cgd3_780","Intron","CM000431","263842","263904","1","cgd3_780-RA"
"cgd3_780","cgd3_780","CDS","CM000431","263332","263841","1","cgd3_780-RA"
"cgd3_780","cgd3_780","UTR","CM000431","264261","264559","1","cgd3_780-RA"
"cgd3_790","cgd3_790","CDS","CM000431","264787","266397","0","cgd3_790-RA"
"cgd3_80","cgd3_80","CDS","CM000431","19612","21093","1","cgd3_80-RA"
"cgd3_80","cgd3_80","UTR","CM000431","21094","21099","1","cgd3_80-RA"
"cgd3_800","cgd3_800","CDS","CM000431","266722","267534","0","cgd3_800-RA"
"cgd3_810","cgd3_810","CDS","CM000431","267695","270655","1","cgd3_810-RA"
"cgd3_820","cgd3_820","CDS","CM000431","271495","271923","1","cgd3_820-RA"
"cgd3_830","cgd3_830","CDS","CM000431","274210","274590","0","cgd3_830-RA"
"cgd3_840","cgd3_840","CDS","CM000431","274806","276119","1","cgd3_840-RA"
"cgd3_850","cgd3_850","Intron","CM000431","276887","277022","1","cgd3_850-RA"
"cgd3_850","cgd3_850","CDS","CM000431","276611","276886","1","cgd3_850-RA"
"cgd3_850","cgd3_850","UTR","CM000431","277326","277429","1","cgd3_850-RA"
"cgd3_850","cgd3_850","CDS","CM000431","277023","277325","1","cgd3_850-RA"
"cgd3_850","cgd3_850","UTR","CM000431","276494","276610","1","cgd3_850-RA"
"cgd3_860","cgd3_860","CDS","CM000431","277973","278524","0","cgd3_860-RA"
"cgd3_860","cgd3_860","UTR","CM000431","277955","277972","0","cgd3_860-RA"
"cgd3_865","cgd3_865","Exon","CM000431","278955","279026","0","cgd3_865-RA"
"cgd3_870","cgd3_870","CDS","CM000431","279294","279623","0","cgd3_870-RA"
"cgd3_870","cgd3_870","Intron","CM000431","279624","279904","0","cgd3_870-RA"
"cgd3_870","cgd3_870","CDS","CM000431","279905","280141","0","cgd3_870-RA"
"cgd3_880","cgd3_880","CDS","CM000431","280483","280893","1","cgd3_880-RA"
"cgd3_890","cgd3_890","UTR","CM000431","281372","281654","0","cgd3_890-RA"
"cgd3_890","cgd3_890","CDS","CM000431","281655","282482","0","cgd3_890-RA"
"cgd3_890","cgd3_890","UTR","CM000431","282483","282713","0","cgd3_890-RA"
"cgd3_90","cgd3_90","CDS","CM000431","22028","24250","0","cgd3_90-RA"
"cgd3_900","cgd3_900","CDS","CM000431","282501","283145","1","cgd3_900-RA"
"cgd3_910","cgd3_910","CDS","CM000431","283644","284480","1","cgd3_910-RA"
"cgd3_920","cgd3_920","CDS","CM000431","285974","287590","0","cgd3_920-RA"
"cgd3_923","cgd3_923","CDS","CM000431","288503","288541","1","cgd3_923-RA"
"cgd3_923","cgd3_923","CDS","CM000431","288016","288087","1","cgd3_923-RA"
"cgd3_923","cgd3_923","Intron","CM000431","288088","288137","1","cgd3_923-RA"
"cgd3_923","cgd3_923","CDS","CM000431","288138","288212","1","cgd3_923-RA"
"cgd3_923","cgd3_923","Intron","CM000431","288213","288300","1","cgd3_923-RA"
"cgd3_923","cgd3_923","CDS","CM000431","288301","288356","1","cgd3_923-RA"
"cgd3_923","cgd3_923","Intron","CM000431","288357","288407","1","cgd3_923-RA"
"cgd3_923","cgd3_923","CDS","CM000431","288408","288435","1","cgd3_923-RA"
"cgd3_923","cgd3_923","Intron","CM000431","288436","288502","1","cgd3_923-RA"
"cgd3_923","cgd3_923","Intron","CM000431","288542","288729","1","cgd3_923-RA"
"cgd3_923","cgd3_923","CDS","CM000431","288730","288740","1","cgd3_923-RA"
"cgd3_923","cgd3_923","UTR","CM000431","288741","288788","1","cgd3_923-RA"
"cgd3_930","cgd3_930","UTR","CM000431","289568","289751","0","cgd3_930-RA"
"cgd3_930","cgd3_930","UTR","CM000431","288730","289072","0","cgd3_930-RA"
"cgd3_930","cgd3_930","CDS","CM000431","289073","289567","0","cgd3_930-RA"
"cgd3_940","cgd3_940","CDS","CM000431","289618","290244","1","cgd3_940-RA"
"cgd3_950","cgd3_950","CDS","CM000431","290983","293103","0","cgd3_950-RA"
"cgd3_960","cgd3_960","CDS","CM000431","293124","293684","1","cgd3_960-RA"
"cgd3_970","cgd3_970","CDS","CM000431","294291","294764","0","cgd3_970-RA"
"cgd3_980","cgd3_980","UTR","CM000431","295917","296356","1","cgd3_980-RA"
"cgd3_980","cgd3_980","CDS","CM000431","295693","295916","1","cgd3_980-RA"
"cgd3_980","cgd3_980","Intron","CM000431","295624","295692","1","cgd3_980-RA"
"cgd3_980","cgd3_980","CDS","CM000431","294999","295623","1","cgd3_980-RA"
"cgd3_980","cgd3_980","UTR","CM000431","294997","294998","1","cgd3_980-RA"
"cgd3_990","cgd3_990","CDS","CM000431","296653","296782","1","cgd3_990-RA"
"cgd3_990","cgd3_990","UTR","CM000431","296534","296652","1","cgd3_990-RA"
"cgd3_990","cgd3_990","Intron","CM000431","296783","296849","1","cgd3_990-RA"
"cgd3_990","cgd3_990","UTR","CM000431","297583","297600","1","cgd3_990-RA"
"cgd3_990","cgd3_990","Intron","CM000431","297307","297392","1","cgd3_990-RA"
"cgd3_990","cgd3_990","CDS","CM000431","297393","297582","1","cgd3_990-RA"
"cgd3_990","cgd3_990","CDS","CM000431","296850","297306","1","cgd3_990-RA"
"cgd4_10","cgd4_10","CDS","CM000432","1452","1934","1","cgd4_10-RA"
"cgd4_100","cgd4_100","UTR","CM000432","25331","25450","0","cgd4_100-RA"
"cgd4_100","cgd4_100","CDS","CM000432","25059","25330","0","cgd4_100-RA"
"cgd4_100","cgd4_100","Intron","CM000432","24985","25058","0","cgd4_100-RA"
"cgd4_100","cgd4_100","CDS","CM000432","24378","24984","0","cgd4_100-RA"
"cgd4_1000","cgd4_1000","CDS","CM000432","269037","269498","1","cgd4_1000-RA"
"cgd4_1010","cgd4_1010","CDS","CM000432","270169","275757","0","cgd4_1010-RA"
"cgd4_1020","cgd4_1020","CDS","CM000432","275741","278476","0","cgd4_1020-RA"
"cgd4_1020","cgd4_1020","UTR","CM000432","275725","275740","0","cgd4_1020-RA"
"cgd4_1030","cgd4_1030","CDS","CM000432","279257","280315","0","cgd4_1030-RA"
"cgd4_1040","cgd4_1040","CDS","CM000432","282323","282402","1","cgd4_1040-RA"
"cgd4_1040","cgd4_1040","Intron","CM000432","282262","282322","1","cgd4_1040-RA"
"cgd4_1040","cgd4_1040","Intron","CM000432","281665","282072","1","cgd4_1040-RA"
"cgd4_1040","cgd4_1040","CDS","CM000432","280700","281664","1","cgd4_1040-RA"
"cgd4_1040","cgd4_1040","Intron","CM000432","282403","282458","1","cgd4_1040-RA"
"cgd4_1040","cgd4_1040","CDS","CM000432","282459","282742","1","cgd4_1040-RA"
"cgd4_1040","cgd4_1040","UTR","CM000432","282743","282781","1","cgd4_1040-RA"
"cgd4_1040","cgd4_1040","CDS","CM000432","282073","282261","1","cgd4_1040-RA"
"cgd4_1070","cgd4_1070","CDS","CM000432","283699","284403","0","cgd4_1070-RA"
"cgd4_1080","cgd4_1080","CDS","CM000432","284544","286583","1","cgd4_1080-RA"
"cgd4_1090","cgd4_1090","CDS","CM000432","286946","287479","0","cgd4_1090-RA"
"cgd4_110","cgd4_110","CDS","CM000432","25464","27320","0","cgd4_110-RA"
"cgd4_1100","cgd4_1100","CDS","CM000432","288103","289770","0","cgd4_1100-RA"
"cgd4_1103","cgd4_1103","CDS","CM000432","290238","290438","1","cgd4_1103-RA"
"cgd4_1103","cgd4_1103","Intron","CM000432","290183","290237","1","cgd4_1103-RA"
"cgd4_1103","cgd4_1103","CDS","CM000432","289967","290182","1","cgd4_1103-RA"
"cgd4_1103","cgd4_1103","UTR","CM000432","289950","289966","1","cgd4_1103-RA"
"cgd4_1110","cgd4_1110","CDS","CM000432","291938","295417","1","cgd4_1110-RA"
"cgd4_1120","cgd4_1120","CDS","CM000432","296292","297632","1","cgd4_1120-RA"
"cgd4_1120","cgd4_1120","UTR","CM000432","297633","297641","1","cgd4_1120-RA"
"cgd4_1130","cgd4_1130","CDS","CM000432","298153","299217","0","cgd4_1130-RA"
"cgd4_1133","cgd4_1133","UTR","CM000432","299746","299791","1","cgd4_1133-RA"
"cgd4_1133","cgd4_1133","CDS","CM000432","299596","299745","1","cgd4_1133-RA"
"cgd4_1133","cgd4_1133","UTR","CM000432","299271","299311","1","cgd4_1133-RA"
"cgd4_1133","cgd4_1133","Intron","CM000432","299528","299595","1","cgd4_1133-RA"
"cgd4_1133","cgd4_1133","CDS","CM000432","299312","299527","1","cgd4_1133-RA"
"cgd4_1140","cgd4_1140","CDS","CM000432","300413","301342","1","cgd4_1140-RA"
"cgd4_1150","cgd4_1150","CDS","CM000432","301687","302403","0","cgd4_1150-RA"
"cgd4_1160","cgd4_1160","UTR","CM000432","304305","304313","1","cgd4_1160-RA"
"cgd4_1160","cgd4_1160","CDS","CM000432","302505","304304","1","cgd4_1160-RA"
"cgd4_1170","cgd4_1170","UTR","CM000432","306483","306608","0","cgd4_1170-RA"
"cgd4_1170","cgd4_1170","CDS","CM000432","305145","306482","0","cgd4_1170-RA"
"cgd4_1170","cgd4_1170","UTR","CM000432","304918","305144","0","cgd4_1170-RA"
"cgd4_1180","cgd4_1180","CDS","CM000432","306914","307246","1","cgd4_1180-RA"
"cgd4_1190","cgd4_1190","CDS","CM000432","307629","308036","0","cgd4_1190-RA"
"cgd4_120","cgd4_120","CDS","CM000432","27623","29347","0","cgd4_120-RA"
