"Gene ID","Ontology","GO ID","Is Not","GO Term Name","Source","Evidence Code","Reference","Support for Evidence Code Assignment","sort_key","Transcript ID(s)"
"cgd2_2660","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd2_2660-RA"
"cgd2_2660","Molecular Function","GO:0015165","N/A","pyrimidine nucleotide-sugar transmembrane transporter activity","Interpro","IEA","N/A","N/A","MGO:0015165","cgd2_2660-RA"
"cgd2_2670","Biological Process","GO:0090481","N/A","pyrimidine nucleotide-sugar transmembrane transport","Interpro","IEA","N/A","N/A","BGO:0090481","cgd2_2670-RA"
"cgd2_2670","Cellular Component","GO:0000139","N/A","Golgi membrane","Interpro","IEA","N/A","N/A","CGO:0000139","cgd2_2670-RA"
"cgd2_2670","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd2_2670-RA"
"cgd2_2670","Molecular Function","GO:0015165","N/A","pyrimidine nucleotide-sugar transmembrane transporter activity","Interpro","IEA","N/A","N/A","MGO:0015165","cgd2_2670-RA"
"cgd2_2680","Molecular Function","GO:0000166","N/A","nucleotide binding","Interpro","IEA","N/A","N/A","MGO:0000166","cgd2_2680-RA"
"cgd2_2690","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_2690-RA"
"cgd2_270","Cellular Component","GO:0005737","N/A","cytoplasm","Interpro","IEA","N/A","N/A","CGO:0005737","cgd2_270-RA"
"cgd2_270","Cellular Component","GO:0005852","N/A","eukaryotic translation initiation factor 3 complex","Interpro","IEA","N/A","N/A","CGO:0005852","cgd2_270-RA"
"cgd2_270","Molecular Function","GO:0003743","N/A","translation initiation factor activity","Interpro","IEA","N/A","N/A","MGO:0003743","cgd2_270-RA"
"cgd2_2710","Biological Process","GO:0006396","N/A","RNA processing","Interpro","IEA","N/A","N/A","BGO:0006396","cgd2_2710-RA"
"cgd2_2710","Molecular Function","GO:0008173","N/A","RNA methyltransferase activity","Interpro","IEA","N/A","N/A","MGO:0008173","cgd2_2710-RA"
"cgd2_2720","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd2_2720-RA"
"cgd2_2740","Biological Process","GO:0032049","N/A","cardiolipin biosynthetic process","Interpro","IEA","N/A","N/A","BGO:0032049","cgd2_2740-RA"
"cgd2_2740","Molecular Function","GO:0004605","N/A","phosphatidate cytidylyltransferase activity","Interpro","IEA","N/A","N/A","MGO:0004605","cgd2_2740-RA"
"cgd2_2750","Biological Process","GO:0051276","N/A","chromosome organization","Interpro","IEA","N/A","N/A","BGO:0051276","cgd2_2750-RA"
"cgd2_2750","Cellular Component","GO:0005694","N/A","chromosome","Interpro","IEA","N/A","N/A","CGO:0005694","cgd2_2750-RA"
"cgd2_2750","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_2750-RA"
"cgd2_2750","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd2_2750-RA"
"cgd2_2760","Molecular Function","GO:0003824","N/A","catalytic activity","Interpro","IEA","N/A","N/A","MGO:0003824","cgd2_2760-RA"
"cgd2_2760","Molecular Function","GO:0046872","N/A","metal ion binding","Interpro","IEA","N/A","N/A","MGO:0046872","cgd2_2760-RA"
"cgd2_2770","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd2_2770-RA"
"cgd2_2770","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd2_2770-RA"
"cgd2_2780","Molecular Function","GO:0003824","N/A","catalytic activity","Interpro","IEA","N/A","N/A","MGO:0003824","cgd2_2780-RA"
"cgd2_2790","Molecular Function","GO:0046872","N/A","metal ion binding","Interpro","IEA","N/A","N/A","MGO:0046872","cgd2_2790-RA"
"cgd2_280","Biological Process","GO:0006412","N/A","translation","Interpro","IEA","N/A","N/A","BGO:0006412","cgd2_280-RA"
"cgd2_280","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd2_280-RA"
"cgd2_280","Cellular Component","GO:0005840","N/A","ribosome","Interpro","IEA","N/A","N/A","CGO:0005840","cgd2_280-RA"
"cgd2_280","Molecular Function","GO:0003735","N/A","structural constituent of ribosome","Interpro","IEA","N/A","N/A","MGO:0003735","cgd2_280-RA"
"cgd2_2800","Molecular Function","GO:0003723","N/A","RNA binding","Interpro","IEA","N/A","N/A","MGO:0003723","cgd2_2800-RA"
"cgd2_2830","Biological Process","GO:0006744","N/A","ubiquinone biosynthetic process","Interpro","IEA","N/A","N/A","BGO:0006744","cgd2_2830-RA"
"cgd2_2830","Molecular Function","GO:0008425","N/A","2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity","Interpro","IEA","N/A","N/A","MGO:0008425","cgd2_2830-RA"
"cgd2_2870","Biological Process","GO:0006412","N/A","translation","Interpro","IEA","N/A","N/A","BGO:0006412","cgd2_2870-RA"
"cgd2_2870","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd2_2870-RA"
"cgd2_2870","Cellular Component","GO:0005840","N/A","ribosome","Interpro","IEA","N/A","N/A","CGO:0005840","cgd2_2870-RA"
"cgd2_2870","Molecular Function","GO:0003735","N/A","structural constituent of ribosome","Interpro","IEA","N/A","N/A","MGO:0003735","cgd2_2870-RA"
"cgd2_2880","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_2880-RA"
"cgd2_2890","Biological Process","GO:0006464","N/A","cellular protein modification process","Interpro","IEA","N/A","N/A","BGO:0006464","cgd2_2890-RA"
"cgd2_2910","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_2910-RA"
"cgd2_2920","Biological Process","GO:0006621","N/A","protein retention in ER lumen","Interpro","IEA","N/A","N/A","BGO:0006621","cgd2_2920-RA"
"cgd2_2920","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd2_2920-RA"
"cgd2_2920","Molecular Function","GO:0046923","N/A","ER retention sequence binding","Interpro","IEA","N/A","N/A","MGO:0046923","cgd2_2920-RA"
"cgd2_2940","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd2_2940-RA"
"cgd2_2940","Molecular Function","GO:0003723","N/A","RNA binding","Interpro","IEA","N/A","N/A","MGO:0003723","cgd2_2940-RA"
"cgd2_2950","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd2_2950-RA"
"cgd2_2950","Molecular Function","GO:0008270","N/A","zinc ion binding","Interpro","IEA","N/A","N/A","MGO:0008270","cgd2_2950-RA"
"cgd2_2960","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_2960-RA"
"cgd2_2960","Molecular Function","GO:0016787","N/A","hydrolase activity","Interpro","IEA","N/A","N/A","MGO:0016787","cgd2_2960-RA"
"cgd2_2970","Biological Process","GO:0006351","N/A","transcription, DNA-templated","Interpro","IEA","N/A","N/A","BGO:0006351","cgd2_2970-RA"
"cgd2_2970","Molecular Function","GO:0003676","N/A","nucleic acid binding","Interpro","IEA","N/A","N/A","MGO:0003676","cgd2_2970-RA"
"cgd2_2970","Molecular Function","GO:0003899","N/A","DNA-directed 5'-3' RNA polymerase activity","Interpro","IEA","N/A","N/A","MGO:0003899","cgd2_2970-RA"
"cgd2_300","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_300-RA"
"cgd2_3000","Biological Process","GO:0006412","N/A","translation","Interpro","IEA","N/A","N/A","BGO:0006412","cgd2_3000-RA"
"cgd2_3000","Cellular Component","GO:0005840","N/A","ribosome","Interpro","IEA","N/A","N/A","CGO:0005840","cgd2_3000-RA"
"cgd2_3000","Molecular Function","GO:0003735","N/A","structural constituent of ribosome","Interpro","IEA","N/A","N/A","MGO:0003735","cgd2_3000-RA"
"cgd2_3010","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd2_3010-RA"
"cgd2_310","Biological Process","GO:1901642","N/A","nucleoside transmembrane transport","Interpro","IEA","N/A","N/A","BGO:1901642","cgd2_310-RA"
"cgd2_310","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd2_310-RA"
"cgd2_310","Molecular Function","GO:0005337","N/A","nucleoside transmembrane transporter activity","Interpro","IEA","N/A","N/A","MGO:0005337","cgd2_310-RA"
"cgd2_3100","Molecular Function","GO:0016747","N/A","transferase activity, transferring acyl groups other than amino-acyl groups","Interpro","IEA","N/A","N/A","MGO:0016747","cgd2_3100-RA"
"cgd2_3150","Biological Process","GO:0006511","N/A","ubiquitin-dependent protein catabolic process","Interpro","IEA","N/A","N/A","BGO:0006511","cgd2_3150-RA"
"cgd2_3180","Biological Process","GO:0006260","N/A","DNA replication","Interpro","IEA","N/A","N/A","BGO:0006260","cgd2_3180-RA"
"cgd2_3180","Molecular Function","GO:0003677","N/A","DNA binding","Interpro","IEA","N/A","N/A","MGO:0003677","cgd2_3180-RA"
"cgd2_3190","Biological Process","GO:0006468","N/A","protein phosphorylation","Interpro","IEA","N/A","N/A","BGO:0006468","cgd2_3190-RA"
"cgd2_3190","Molecular Function","GO:0004672","N/A","protein kinase activity","Interpro","IEA","N/A","N/A","MGO:0004672","cgd2_3190-RA"
"cgd2_3190","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd2_3190-RA"
"cgd2_320","Biological Process","GO:0006950","N/A","response to stress","Interpro","IEA","N/A","N/A","BGO:0006950","cgd2_320-RA"
"cgd2_3200","Biological Process","GO:0006094","N/A","gluconeogenesis","Interpro","IEA","N/A","N/A","BGO:0006094","cgd2_3200-RA"
"cgd2_3200","Biological Process","GO:0006096","N/A","glycolytic process","Interpro","IEA","N/A","N/A","BGO:0006096","cgd2_3200-RA"
"cgd2_3200","Molecular Function","GO:0004347","N/A","glucose-6-phosphate isomerase activity","Interpro","IEA","N/A","N/A","MGO:0004347","cgd2_3200-RA"
"cgd2_3230","Biological Process","GO:0045454","N/A","cell redox homeostasis","Interpro","IEA","N/A","N/A","BGO:0045454","cgd2_3230-RA"
"cgd2_3240","Molecular Function","GO:0005096","N/A","GTPase activator activity","Interpro","IEA","N/A","N/A","MGO:0005096","cgd2_3240-RA"
"cgd2_3250","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_3250-RA"
"cgd2_3260","Biological Process","GO:0005975","N/A","carbohydrate metabolic process","Interpro","IEA","N/A","N/A","BGO:0005975","cgd2_3260-RA"
"cgd2_3260","Biological Process","GO:0071704","N/A","organic substance metabolic process","Interpro","IEA","N/A","N/A","BGO:0071704","cgd2_3260-RA"
"cgd2_3260","Molecular Function","GO:0016868","N/A","intramolecular transferase activity, phosphotransferases","Interpro","IEA","N/A","N/A","MGO:0016868","cgd2_3260-RA"
"cgd2_3270","Biological Process","GO:0005975","N/A","carbohydrate metabolic process","Interpro","IEA","N/A","N/A","BGO:0005975","cgd2_3270-RA"
"cgd2_3270","Biological Process","GO:0071704","N/A","organic substance metabolic process","Interpro","IEA","N/A","N/A","BGO:0071704","cgd2_3270-RA"
"cgd2_3270","Molecular Function","GO:0016868","N/A","intramolecular transferase activity, phosphotransferases","Interpro","IEA","N/A","N/A","MGO:0016868","cgd2_3270-RA"
"cgd2_330","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_330-RA"
"cgd2_3320","Biological Process","GO:0006508","N/A","proteolysis","Interpro","IEA","N/A","N/A","BGO:0006508","cgd2_3320-RA"
"cgd2_3320","Molecular Function","GO:0008234","N/A","cysteine-type peptidase activity","Interpro","IEA","N/A","N/A","MGO:0008234","cgd2_3320-RA"
"cgd2_3340","Biological Process","GO:0006468","N/A","protein phosphorylation","Interpro","IEA","N/A","N/A","BGO:0006468","cgd2_3340-RA"
"cgd2_3340","Molecular Function","GO:0004672","N/A","protein kinase activity","Interpro","IEA","N/A","N/A","MGO:0004672","cgd2_3340-RA"
"cgd2_3340","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd2_3340-RA"
"cgd2_3400","Molecular Function","GO:0003924","N/A","GTPase activity","Interpro","IEA","N/A","N/A","MGO:0003924","cgd2_3400-RA"
"cgd2_3400","Molecular Function","GO:0005525","N/A","GTP binding","Interpro","IEA","N/A","N/A","MGO:0005525","cgd2_3400-RA"
"cgd2_3410","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd2_3410-RA"
"cgd2_3410","Molecular Function","GO:0005525","N/A","GTP binding","Interpro","IEA","N/A","N/A","MGO:0005525","cgd2_3410-RA"
"cgd2_3420","Cellular Component","GO:0005737","N/A","cytoplasm","Interpro","IEA","N/A","N/A","CGO:0005737","cgd2_3420-RA"
"cgd2_3430","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd2_3430-RA"
"cgd2_3440","Molecular Function","GO:0003964","N/A","RNA-directed DNA polymerase activity","Interpro","IEA","N/A","N/A","MGO:0003964","cgd2_3440-RA"
"cgd2_3450","Biological Process","GO:0016579","N/A","protein deubiquitination","Interpro","IEA","N/A","N/A","BGO:0016579","cgd2_3450-RA"
"cgd2_3450","Molecular Function","GO:0036459","N/A","thiol-dependent ubiquitinyl hydrolase activity","Interpro","IEA","N/A","N/A","MGO:0036459","cgd2_3450-RA"
"cgd2_3460","Molecular Function","GO:0003677","N/A","DNA binding","Interpro","IEA","N/A","N/A","MGO:0003677","cgd2_3460-RA"
"cgd2_3460","Molecular Function","GO:0008270","N/A","zinc ion binding","Interpro","IEA","N/A","N/A","MGO:0008270","cgd2_3460-RA"
"cgd2_3490","Biological Process","GO:0006355","N/A","regulation of transcription, DNA-templated","Interpro","IEA","N/A","N/A","BGO:0006355","cgd2_3490-RA"
"cgd2_3490","Molecular Function","GO:0003700","N/A","DNA-binding transcription factor activity","Interpro","IEA","N/A","N/A","MGO:0003700","cgd2_3490-RA"
"cgd2_350","Biological Process","GO:0006412","N/A","translation","Interpro","IEA","N/A","N/A","BGO:0006412","cgd2_350-RA"
"cgd2_350","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd2_350-RA"
"cgd2_350","Cellular Component","GO:0005840","N/A","ribosome","Interpro","IEA","N/A","N/A","CGO:0005840","cgd2_350-RA"
"cgd2_350","Molecular Function","GO:0003735","N/A","structural constituent of ribosome","Interpro","IEA","N/A","N/A","MGO:0003735","cgd2_350-RA"
"cgd2_3510","Cellular Component","GO:0005634","N/A","nucleus","Interpro","IEA","N/A","N/A","CGO:0005634","cgd2_3510-RA"
"cgd2_3560","Molecular Function","GO:0008233","N/A","peptidase activity","Interpro","IEA","N/A","N/A","MGO:0008233","cgd2_3560-RA"
"cgd2_3570","Biological Process","GO:0008033","N/A","tRNA processing","Interpro","IEA","N/A","N/A","BGO:0008033","cgd2_3570-RA"
"cgd2_3570","Biological Process","GO:0055114","N/A","oxidation-reduction process","Interpro","IEA","N/A","N/A","BGO:0055114","cgd2_3570-RA"
"cgd2_3570","Molecular Function","GO:0017150","N/A","tRNA dihydrouridine synthase activity","Interpro","IEA","N/A","N/A","MGO:0017150","cgd2_3570-RA"
"cgd2_3570","Molecular Function","GO:0050660","N/A","flavin adenine dinucleotide binding","Interpro","IEA","N/A","N/A","MGO:0050660","cgd2_3570-RA"
"cgd2_360","Biological Process","GO:0006413","N/A","translational initiation","Interpro","IEA","N/A","N/A","BGO:0006413","cgd2_360-RA"
"cgd2_360","Cellular Component","GO:0005852","N/A","eukaryotic translation initiation factor 3 complex","Interpro","IEA","N/A","N/A","CGO:0005852","cgd2_360-RA"
"cgd2_360","Molecular Function","GO:0003723","N/A","RNA binding","Interpro","IEA","N/A","N/A","MGO:0003723","cgd2_360-RA"
"cgd2_360","Molecular Function","GO:0003743","N/A","translation initiation factor activity","Interpro","IEA","N/A","N/A","MGO:0003743","cgd2_360-RA"
"cgd2_360","Molecular Function","GO:0031369","N/A","translation initiation factor binding","Interpro","IEA","N/A","N/A","MGO:0031369","cgd2_360-RA"
"cgd2_3610","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_3610-RA"
"cgd2_3620","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_3620-RA"
"cgd2_3660","Biological Process","GO:0006508","N/A","proteolysis","Interpro","IEA","N/A","N/A","BGO:0006508","cgd2_3660-RA"
"cgd2_3660","Molecular Function","GO:0004252","N/A","serine-type endopeptidase activity","Interpro","IEA","N/A","N/A","MGO:0004252","cgd2_3660-RA"
"cgd2_3680","Biological Process","GO:0006364","N/A","rRNA processing","Interpro","IEA","N/A","N/A","BGO:0006364","cgd2_3680-RA"
"cgd2_3680","Molecular Function","GO:0005515","N/A","protein binding","Interpro","IEA","N/A","N/A","MGO:0005515","cgd2_3680-RA"
"cgd2_370","Molecular Function","GO:0005488","N/A","binding","Interpro","IEA","N/A","N/A","MGO:0005488","cgd2_370-RA"
"cgd2_3700","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd2_3700-RA"
"cgd2_3760","Biological Process","GO:0006888","N/A","ER to Golgi vesicle-mediated transport","Interpro","IEA","N/A","N/A","BGO:0006888","cgd2_3760-RA"
"cgd2_3760","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd2_3760-RA"
"cgd2_3790","Molecular Function","GO:0005509","N/A","calcium ion binding","Interpro","IEA","N/A","N/A","MGO:0005509","cgd2_3790-RA"
"cgd2_380","Biological Process","GO:0015937","N/A","coenzyme A biosynthetic process","Interpro","IEA","N/A","N/A","BGO:0015937","cgd2_380-RA"
"cgd2_380","Molecular Function","GO:0004140","N/A","dephospho-CoA kinase activity","Interpro","IEA","N/A","N/A","MGO:0004140","cgd2_380-RA"
"cgd2_380","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd2_380-RA"
"cgd2_3810","Molecular Function","GO:0016791","N/A","phosphatase activity","Interpro","IEA","N/A","N/A","MGO:0016791","cgd2_3810-RA"
"cgd2_3860","Cellular Component","GO:0005622","N/A","intracellular","Interpro","IEA","N/A","N/A","CGO:0005622","cgd2_3860-RA"
"cgd2_3860","Molecular Function","GO:0008270","N/A","zinc ion binding","Interpro","IEA","N/A","N/A","MGO:0008270","cgd2_3860-RA"
"cgd2_3870","Biological Process","GO:0055085","N/A","transmembrane transport","Interpro","IEA","N/A","N/A","BGO:0055085","cgd2_3870-RA"
"cgd2_3870","Cellular Component","GO:0016021","N/A","integral component of membrane","Interpro","IEA","N/A","N/A","CGO:0016021","cgd2_3870-RA"
"cgd2_3870","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd2_3870-RA"
"cgd2_3870","Molecular Function","GO:0016887","N/A","ATPase activity","Interpro","IEA","N/A","N/A","MGO:0016887","cgd2_3870-RA"
"cgd2_3870","Molecular Function","GO:0042626","N/A","ATPase activity, coupled to transmembrane movement of substances","Interpro","IEA","N/A","N/A","MGO:0042626","cgd2_3870-RA"
"cgd2_3890","Biological Process","GO:0006468","N/A","protein phosphorylation","Interpro","IEA","N/A","N/A","BGO:0006468","cgd2_3890-RA"
"cgd2_3890","Molecular Function","GO:0004672","N/A","protein kinase activity","Interpro","IEA","N/A","N/A","MGO:0004672","cgd2_3890-RA"
"cgd2_3890","Molecular Function","GO:0005524","N/A","ATP binding","Interpro","IEA","N/A","N/A","MGO:0005524","cgd2_3890-RA"
"cgd2_3910","Biological Process","GO:0006221","N/A","pyrimidine nucleotide biosynthetic process","Interpro","IEA","N/A","N/A","BGO:0006221","cgd2_3910-RA"
